NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,TinyURL,iFrame,Mouse_Over,Label
2,3,3,174,1,0,0,0,1,0,2,1,0,17,0,0,0,0,11,22,140,0,0,1,1,1
3,4,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,0,0,0,1,1,1
1,2,4,76,1,1,0,0,0,0,0,0,0,23,0,1,0,0,27,49,0,0,0,1,1,1
4,5,3,29,0,0,0,0,0,0,0,0,0,11,0,0,1,0,14,15,0,0,0,1,1,1
2,3,3,56,0,0,0,0,0,0,1,0,0,8,0,0,0,0,35,6,14,0,0,1,1,1
2,3,17,172,1,1,0,0,1,0,0,0,0,21,0,1,0,0,10,162,0,0,0,1,1,1
7,4,4,159,0,0,1,0,0,0,2,5,0,24,0,0,0,0,22,28,108,0,0,1,1,1
3,4,4,107,6,6,0,0,0,0,0,0,0,7,0,0,0,0,46,61,0,0,0,1,1,1
1,2,6,48,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10,38,0,0,0,1,1,1
1,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1,1,1,1
2,3,7,57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,45,0,0,0,1,1,1
2,3,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0,0,0,1,1,1
3,4,6,128,1,1,0,0,0,0,2,1,0,41,0,1,0,0,10,67,50,0,0,1,1,1
1,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,1,1,1
2,3,2,27,2,2,0,0,0,0,0,0,0,1,0,0,0,0,26,1,0,0,0,1,1,1
1,2,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,1,1,1,1
3,4,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,1,1,1
2,3,8,110,1,1,0,0,0,0,0,0,0,3,0,0,0,0,28,82,0,0,0,1,1,1
3,4,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,1,1,1
2,3,2,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,16,9,0,0,0,1,1,1
1,2,2,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,6,0,0,0,1,1,1
2,3,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,0,0,0,1,1,1
1,2,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,1,1,1
2,3,6,70,1,1,0,0,0,0,0,0,0,1,0,0,0,0,14,56,0,0,0,1,1,1
4,5,4,53,1,1,0,0,0,0,0,0,0,21,0,0,0,0,25,28,0,0,0,1,1,1
3,4,3,41,0,0,0,0,0,0,1,0,0,2,0,0,0,0,14,17,9,0,0,1,1,1
2,3,3,57,4,4,0,0,0,0,0,0,0,0,0,0,0,0,14,43,0,0,0,1,1,1
1,2,1,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,12,0,0,0,1,1,1
5,6,4,50,0,0,0,0,1,0,0,0,0,14,0,0,0,0,15,35,0,0,0,1,1,1
2,3,8,129,0,0,0,0,0,0,3,2,0,20,0,0,0,0,9,57,62,0,0,1,1,1
1,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,1,1,1
1,2,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,1,1,1
1,2,4,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,16,0,0,0,1,1,1
1,2,1,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,12,0,0,0,1,1,1
8,9,4,126,0,0,0,0,0,0,0,0,0,41,0,1,0,0,87,39,0,0,1,1,1,1
1,2,4,124,0,0,0,0,0,0,3,3,0,49,0,1,0,0,14,35,74,0,0,1,1,1
3,4,4,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,28,0,0,0,1,1,1
1,2,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,1,1,1
2,3,3,33,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,20,0,0,0,1,1,1
1,2,5,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,27,0,0,1,1,1,1
5,2,3,114,1,0,0,0,0,6,2,1,0,8,0,0,0,0,11,8,94,0,0,1,1,1
2,3,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0,0,1,1,1,1
2,3,6,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,31,0,0,0,1,1,1
1,2,7,79,1,1,0,0,0,0,0,0,0,22,0,1,0,0,16,63,0,0,0,1,1,1
1,2,4,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,5,0,0,0,1,1,1
2,3,7,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,46,0,0,0,1,1,1
1,2,6,52,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,39,0,0,0,1,1,1
1,2,7,54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,39,0,0,0,1,1,1
2,3,1,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,27,28,0,0,0,1,1,1
3,4,4,66,2,2,0,0,0,0,0,0,0,6,0,0,0,0,21,45,0,0,0,1,1,1
2,3,3,47,0,0,0,0,0,0,0,0,0,19,0,1,0,0,13,34,0,0,0,1,1,1
2,3,2,33,2,2,0,0,0,0,0,0,0,3,0,0,0,0,14,19,0,0,1,1,1,1
4,5,3,44,1,1,0,0,0,0,0,0,0,6,0,0,0,0,22,22,0,0,0,1,1,1
2,3,3,33,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,20,0,0,0,1,1,1
1,2,5,66,0,0,0,0,0,0,0,0,0,17,0,1,0,0,26,40,0,0,0,1,1,1
2,3,3,79,0,0,0,0,0,0,1,0,0,3,0,0,0,0,15,21,42,0,0,1,1,1
13,14,3,204,2,2,0,0,0,0,0,0,0,69,0,0,0,0,192,12,0,0,0,1,1,1
5,6,3,59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,41,0,0,0,1,1,1
7,8,6,97,1,1,0,0,3,0,2,1,0,14,0,0,0,0,39,21,36,0,0,1,1,1
3,1,1,18,0,0,0,0,0,0,0,0,0,14,1,0,1,0,4,5,0,0,0,1,1,1
2,3,2,29,0,0,0,0,0,0,0,0,0,2,0,0,0,0,28,1,0,0,1,1,1,1
4,5,2,24,0,0,0,0,0,0,0,0,0,11,0,0,1,0,14,10,0,0,0,1,1,1
2,3,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,0,0,0,1,1,1
2,3,3,112,0,0,0,0,1,0,1,0,0,28,0,0,0,0,10,25,76,0,0,1,1,1
4,5,5,106,7,7,0,0,0,0,0,0,0,7,0,0,0,0,14,92,0,0,1,1,1,1
2,3,5,50,0,0,0,0,2,0,0,0,0,6,0,0,0,0,16,34,0,0,0,1,1,1
4,5,4,140,0,0,0,1,1,1,0,0,0,4,0,0,0,0,35,105,0,0,0,1,1,1
2,3,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,1,1,1
3,4,3,40,0,0,0,0,0,0,0,0,0,2,0,0,0,0,26,14,0,0,0,1,1,1
1,2,3,53,0,0,0,0,0,0,0,0,0,19,0,1,0,0,17,36,0,0,0,1,1,1
2,3,9,72,1,1,0,0,0,0,0,0,0,3,0,0,0,0,22,50,0,0,0,1,1,1
5,4,3,95,0,0,0,0,0,6,1,0,0,7,0,0,0,0,15,17,62,0,0,1,1,1
10,11,4,152,0,0,0,0,0,0,0,0,0,54,0,1,0,0,111,41,0,0,0,1,1,1
1,2,4,52,0,0,0,0,0,0,0,0,0,19,0,1,0,0,9,43,0,0,0,1,1,1
3,4,3,43,0,0,0,0,0,1,0,0,0,3,0,0,0,0,17,26,0,0,0,1,1,1
3,4,2,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,12,0,0,0,1,1,1
3,4,7,83,1,1,0,0,1,0,1,0,0,0,0,0,0,0,19,48,15,0,0,1,1,1
5,6,4,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,27,0,0,0,1,1,1
1,2,6,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,0,0,1,1,1,1
14,4,4,265,0,0,0,0,0,0,3,10,0,62,0,0,0,0,18,19,227,0,0,1,1,1
2,3,2,48,0,0,0,0,0,0,0,0,0,17,0,0,0,0,16,32,0,0,0,1,1,1
2,1,4,102,7,7,0,0,0,0,0,0,0,12,1,0,0,0,5,67,0,0,0,1,1,1
8,9,3,192,2,2,0,0,0,0,0,0,0,96,0,1,0,0,176,16,0,0,1,1,1,1
1,2,2,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,17,8,0,0,0,1,1,1
3,4,3,53,1,1,0,0,0,0,0,0,0,15,0,0,0,0,23,30,0,0,0,1,1,1
1,2,2,21,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,10,0,0,0,1,1,1
1,2,3,44,4,4,0,0,0,0,0,0,0,0,0,0,0,0,27,17,0,0,0,1,1,1
2,2,5,95,1,1,1,0,0,0,1,0,0,20,0,1,0,0,17,57,20,0,1,1,1,1
3,4,2,144,1,0,0,0,1,0,4,4,0,7,0,0,0,0,31,13,99,0,0,1,1,1
7,4,3,99,1,0,0,0,0,0,2,1,0,2,0,0,0,0,15,8,75,0,0,1,1,1
4,5,2,25,0,0,0,0,0,0,0,0,0,13,0,0,1,0,13,12,0,0,0,1,1,1
3,3,4,59,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,24,26,0,1,1,1,1
4,5,6,59,0,0,0,1,0,0,1,0,0,11,0,0,1,0,14,32,12,0,0,1,1,1
2,3,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,1,1,1
3,1,1,20,0,0,0,0,0,0,0,0,0,16,1,0,1,0,5,6,0,0,0,1,1,1
4,5,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,16,0,0,1,1,1,1
1,2,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,1,1,1
2,3,6,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,39,0,0,0,1,1,1
1,2,2,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,8,0,0,0,1,1,1
3,4,4,74,4,4,0,0,0,0,0,0,0,6,0,0,0,0,22,52,0,0,1,1,1,1
8,7,4,108,1,1,0,0,0,0,4,3,0,1,0,0,0,0,26,20,61,0,0,1,1,1
3,3,3,52,0,0,1,0,0,0,1,0,0,3,0,0,0,0,18,14,19,0,0,1,1,1
1,2,2,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,11,0,0,0,1,1,1
1,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,1,1,1
4,5,9,131,1,1,0,0,0,0,0,0,0,39,0,1,0,0,10,121,0,0,0,1,1,1
3,4,6,74,2,2,0,0,0,0,0,0,0,0,0,0,0,0,23,51,0,0,1,1,1,1
1,2,3,154,6,4,0,0,1,0,3,2,0,27,0,0,0,0,24,9,120,0,0,1,1,1
5,6,2,42,1,1,0,0,0,0,1,0,0,0,0,0,0,0,23,11,7,0,0,1,1,1
1,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,1,1,1,1
2,3,4,45,4,4,0,0,0,0,0,0,0,7,0,0,0,0,26,19,0,0,0,1,1,1
1,2,3,56,1,1,0,0,0,0,0,0,0,19,0,1,0,0,16,40,0,0,0,1,1,1
1,2,3,35,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,13,0,0,0,1,1,1
5,6,3,71,0,0,0,0,0,0,0,0,0,4,0,0,0,0,22,49,0,0,0,1,1,1
1,2,3,68,0,0,0,0,0,0,0,0,0,24,0,1,0,0,16,11,40,0,0,1,1,1
3,4,3,38,0,0,0,0,0,0,0,0,0,5,0,0,0,0,20,18,0,0,0,1,1,1
4,5,4,85,0,0,0,0,0,0,1,0,0,13,0,0,0,0,29,45,10,0,0,1,1,1
3,4,2,13,0,0,0,0,0,0,0,0,0,9,0,0,1,0,12,1,0,0,0,1,1,1
1,2,1,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,14,0,0,0,1,1,1
2,3,5,77,0,0,0,0,0,0,0,0,0,6,0,0,0,0,15,62,0,0,0,1,1,1
2,3,5,57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,41,0,0,0,1,1,1
2,3,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0,0,1,1,1
8,6,2,117,4,4,0,0,2,0,2,1,0,2,0,0,0,0,39,23,54,0,0,1,1,1
2,3,2,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,1,1,1
4,3,3,58,0,0,0,0,0,0,1,0,0,6,0,0,0,0,14,4,39,0,0,1,1,1
2,3,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,0,0,0,1,1,1
4,5,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,0,0,0,1,1,1
1,2,6,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,40,0,0,0,1,1,1
2,3,5,74,0,0,0,0,1,0,0,0,0,14,0,1,0,0,13,61,0,0,0,1,1,1
3,4,2,23,1,1,0,0,0,0,0,0,0,1,0,0,0,0,22,1,0,0,0,1,1,1
5,6,9,113,2,2,0,0,1,0,0,0,0,24,0,1,0,0,17,96,0,0,0,1,1,1
3,4,9,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,62,0,0,0,1,1,1
3,4,5,244,4,4,0,0,1,0,3,2,0,84,0,1,0,0,19,57,167,0,0,1,1,1
7,4,3,126,1,0,0,0,0,6,2,1,0,8,0,0,0,0,14,14,97,0,0,1,1,1
12,13,3,210,4,4,0,0,1,0,0,0,0,31,0,1,0,0,152,58,0,0,0,1,1,1
2,3,2,21,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20,1,0,0,0,1,1,1
2,3,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,1,1,1
2,3,4,44,2,2,0,0,0,0,0,0,0,0,0,0,0,0,15,29,0,0,0,1,1,1
2,3,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,0,0,0,1,1,1
6,4,3,106,1,1,0,0,0,0,2,2,0,1,0,0,0,0,18,13,74,0,0,1,1,1
3,1,1,18,0,0,0,0,0,0,0,0,0,14,1,0,1,0,4,5,0,0,0,1,1,1
6,3,3,93,1,0,0,0,0,0,2,1,0,2,0,0,0,0,13,4,75,0,1,1,1,1
2,3,3,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,17,0,0,0,1,1,1
2,2,5,148,1,1,1,0,0,0,2,1,0,24,0,1,0,0,17,57,73,0,1,1,1,1
2,3,6,72,0,0,0,0,0,0,0,0,0,20,0,1,0,0,13,59,0,0,0,1,1,1
2,3,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,1,1,1
4,5,5,80,3,3,0,0,0,0,0,0,0,0,0,0,0,0,47,33,0,0,0,1,1,1
3,4,6,83,1,0,0,0,0,0,2,2,0,1,0,0,0,0,16,24,42,0,0,1,1,1
2,3,3,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,1,1,1
1,2,8,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,35,0,0,0,1,1,1
2,3,2,32,1,1,0,0,0,0,0,0,0,2,0,0,0,0,26,6,0,0,0,1,1,1
1,2,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,0,0,0,1,1,1
8,3,2,251,0,0,0,0,0,10,6,5,1,18,0,0,0,0,19,13,207,0,0,1,1,1
2,3,4,152,1,0,0,0,1,0,2,1,0,61,0,1,0,0,16,47,88,0,0,1,1,1
3,4,3,51,0,0,0,0,0,0,0,0,0,2,0,0,0,0,27,24,0,0,0,1,1,1
3,4,5,42,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,25,0,0,0,1,1,1
4,3,7,89,0,0,0,0,1,0,0,0,0,2,0,0,0,0,6,46,36,0,0,1,1,1
2,3,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,0,0,0,1,1,1
2,3,7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,0,0,0,1,1,1
2,3,3,81,3,3,0,0,0,0,0,0,0,15,0,0,0,0,44,37,0,0,0,1,1,1
1,2,5,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,28,0,0,0,1,1,1
2,3,4,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,27,0,0,0,1,1,1
2,3,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,0,0,0,1,1,1
3,4,2,52,1,1,0,0,1,0,0,0,0,5,0,0,0,0,39,13,0,0,0,1,1,1
1,2,5,41,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,29,0,0,0,1,1,1
2,2,3,29,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,8,10,0,1,1,1,1
2,3,7,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,36,0,0,0,1,1,1
3,4,5,70,0,0,0,0,1,0,0,0,0,4,0,0,0,0,23,47,0,0,0,1,1,1
1,2,5,61,0,0,0,0,0,0,0,0,0,18,0,1,0,0,18,43,0,0,0,1,1,1
2,3,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,1,1,1
5,4,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,21,0,0,1,1,1
4,5,6,60,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,40,0,0,0,1,1,1
2,3,4,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,18,7,0,0,1,1,1
1,2,2,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,8,0,0,0,1,1,1
3,4,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,0,0,0,1,1,1
1,2,6,75,1,1,0,0,0,0,0,0,0,17,0,1,0,0,13,62,0,0,0,1,1,1
4,5,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,0,0,0,1,1,1
3,4,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,1,1,1
1,2,2,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,6,0,0,0,1,1,1
3,4,6,77,1,1,0,0,0,0,0,0,0,13,0,1,0,0,10,67,0,0,0,1,1,1
5,6,10,73,2,2,0,0,0,0,0,0,0,1,0,0,0,0,18,55,0,0,0,1,1,1
4,5,3,56,3,3,0,0,0,0,0,0,0,4,0,0,0,0,24,32,0,0,1,1,1,1
2,3,2,30,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,9,0,0,0,1,1,1
1,2,1,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,12,0,0,0,1,1,1
3,4,4,371,5,4,0,0,1,3,3,2,0,51,0,0,0,0,45,34,291,0,0,1,1,1
6,7,6,92,1,1,0,0,3,0,2,1,0,14,0,0,0,0,36,19,36,0,0,1,1,1
5,6,4,64,0,0,0,0,0,0,1,0,0,6,0,0,0,0,16,34,13,0,0,1,1,1
2,3,4,48,0,0,0,0,0,0,0,0,0,6,0,0,0,0,19,29,0,0,0,1,1,1
1,2,2,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,6,0,0,0,1,1,1
6,7,3,75,0,0,0,0,0,0,0,0,0,9,0,0,0,0,33,42,0,0,0,1,1,1
4,5,3,141,1,0,0,0,1,0,1,1,0,42,0,1,0,0,25,25,90,0,0,1,1,1
2,3,4,56,0,0,0,0,1,0,0,0,0,3,0,0,0,0,13,43,0,0,0,1,1,1
1,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,1,1,1
3,3,3,52,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12,21,18,0,0,1,1,1
2,3,5,47,1,1,0,0,0,0,0,0,0,5,0,0,0,0,25,22,0,0,0,1,1,1
2,3,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,1,1,1
4,5,9,115,2,2,0,0,0,0,0,0,0,22,0,1,0,0,19,96,0,0,0,1,1,1
1,2,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,0,0,0,1,1,1
10,11,10,119,0,0,0,0,4,0,0,0,0,29,0,0,0,0,15,104,0,0,0,1,1,1
2,3,3,66,0,0,0,0,0,0,0,0,0,23,0,1,0,0,28,38,0,0,0,1,1,1
3,4,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,0,0,0,1,1,1
1,2,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0,0,1,1,1
3,4,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,1,1,1
5,2,3,86,0,0,0,0,0,0,1,0,0,3,0,0,0,0,10,8,67,0,1,1,1,1
2,3,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,0,1,1,1
4,5,4,83,0,0,0,0,0,0,1,0,0,8,0,0,0,0,27,45,10,0,0,1,1,1
9,10,3,163,0,0,0,0,0,0,3,2,0,45,0,0,0,0,77,24,61,0,1,1,1,1
3,4,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,0,0,0,1,1,1
3,4,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,0,0,0,1,1,1
4,5,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,12,0,0,0,1,1,1
3,4,4,63,2,2,0,0,1,0,0,0,0,0,0,0,0,0,21,42,0,0,0,1,1,1
7,4,3,123,1,0,0,0,0,6,2,1,0,8,0,0,0,0,16,5,101,0,0,1,1,1
3,2,2,47,0,0,0,0,0,0,0,0,0,9,1,0,0,0,3,17,0,0,0,1,1,1
4,5,3,30,0,0,0,0,0,0,0,0,0,11,0,0,1,0,14,16,0,0,0,1,1,1
3,4,2,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,10,0,0,0,1,1,1
1,2,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,1,1,1
2,3,2,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,1,1,1
2,3,8,79,0,0,0,0,0,0,0,0,0,20,0,1,0,0,21,58,0,0,1,1,1,1
2,3,2,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,8,0,0,0,1,1,1
1,2,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,1,1,1
1,2,4,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,16,0,0,0,1,1,1
2,3,3,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,13,0,0,0,1,1,1
2,3,3,51,0,0,0,0,0,0,0,0,0,8,0,0,0,0,20,31,0,0,0,1,1,1
1,2,2,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,11,0,0,0,1,1,1
6,3,3,103,1,0,0,0,0,0,2,1,0,2,0,0,0,0,14,4,84,0,0,1,1,1
2,3,3,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,31,0,0,0,1,1,1
1,2,3,26,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18,8,0,0,0,1,1,1
6,6,4,90,0,0,0,0,0,0,1,0,0,4,0,0,0,0,20,59,10,0,0,1,1,1
1,2,3,34,2,2,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,1,1,1
1,2,5,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,29,0,0,0,1,1,1
3,4,4,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,20,0,0,0,1,1,1
1,2,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,1,1,1
5,3,3,104,0,0,0,0,0,0,2,2,0,1,0,0,0,0,16,5,82,0,0,1,1,1
4,3,6,285,3,2,1,0,1,2,3,2,0,42,1,1,0,0,21,62,194,0,0,1,1,1
2,3,4,46,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17,29,0,0,0,1,1,1
1,2,5,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,27,0,0,0,1,1,1
1,2,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,0,0,0,1,1,1
1,2,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0,0,1,1,1
1,2,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,0,0,0,1,1,1
2,3,2,44,2,2,0,0,0,0,1,0,0,4,0,0,0,0,19,3,21,0,0,1,1,1
3,4,5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,32,0,0,0,1,1,1
2,3,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,0,0,0,1,1,1
2,3,7,61,1,1,0,0,0,0,0,0,0,6,0,0,0,0,18,43,0,0,0,1,1,1
7,6,2,84,1,1,0,0,0,0,3,3,0,1,0,0,0,0,23,11,49,0,0,1,1,1
3,4,3,55,4,4,0,0,0,0,0,0,0,19,0,0,0,0,38,17,0,0,0,1,1,1
2,3,9,103,1,1,0,0,0,0,0,0,0,3,0,0,0,0,12,91,0,0,0,1,1,1
1,2,4,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,1,1,1
1,2,3,28,0,0,0,0,0,0,0,0,0,5,0,0,0,0,19,9,0,0,0,1,1,1
1,2,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,0,0,0,1,1,1
3,4,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,0,0,1,1,1
2,3,3,36,2,2,0,0,0,0,0,0,0,0,0,0,0,0,21,15,0,0,0,1,1,1
2,3,2,34,0,0,0,0,0,0,0,0,0,5,0,0,0,0,27,7,0,0,0,1,1,1
3,4,2,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,20,6,0,0,0,1,1,1
4,5,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9,0,0,0,1,1,1
2,3,5,112,1,1,0,0,0,0,0,0,0,17,0,0,0,0,16,96,0,0,0,1,1,1
2,3,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,0,0,0,1,1,1
3,4,5,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,31,0,0,0,1,1,1
1,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,1,1,1
3,4,4,371,12,4,0,0,4,3,3,2,0,42,0,0,0,0,45,34,291,0,0,1,1,1
3,4,5,58,0,0,1,0,1,0,0,0,0,29,0,0,0,0,25,33,0,0,0,1,1,1
2,3,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,0,0,0,1,1,1
2,3,6,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,0,0,0,1,1,1
8,9,3,224,11,11,0,0,0,0,0,0,0,89,0,1,0,0,190,34,0,0,0,1,1,1
3,3,5,68,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14,26,27,0,0,1,1,1
2,3,3,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,20,0,0,0,1,1,1
2,3,3,28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,16,0,0,0,1,1,1
