QueryLength,UrlLength,NumNumericChars,HostnameLength,NumDots,NumDashInHostname,NumDash,NumAmpersand,SubdomainLevel,RandomString,NumQueryComponents,NumPercent,PathLevel,IpAddress,NumUnderscore,Label
0,45,1,14,2,0,0,0,3,0,0,0,6,0,0,1
0,79,22,16,1,1,1,0,2,1,0,0,7,0,0,1
0,19,0,14,1,0,0,0,2,0,0,0,4,0,1,1
0,56,0,10,2,0,0,0,3,0,0,0,7,0,0,1
0,52,2,13,1,0,0,0,2,0,0,0,6,0,0,1
0,54,0,15,1,1,1,0,2,0,0,0,7,0,0,1
0,27,3,27,2,0,0,0,3,0,0,0,1,0,0,1
0,66,6,21,3,2,2,0,4,0,0,0,4,0,0,1
0,47,19,13,2,0,0,0,3,1,0,0,3,0,0,1
0,33,3,14,2,2,2,0,3,0,0,0,2,0,0,1
0,44,6,22,4,1,1,0,5,0,0,0,3,0,0,1
0,33,2,13,2,0,0,0,3,0,0,0,3,0,0,1
0,66,17,26,1,0,0,0,2,1,0,0,5,0,0,1
42,79,3,15,2,0,0,0,3,0,1,0,3,0,0,1
0,204,69,192,13,2,2,0,14,0,0,0,3,0,0,1
0,59,0,18,5,1,1,0,6,0,0,0,3,0,0,1
36,97,14,39,7,1,1,1,8,0,2,0,6,0,3,1
0,18,14,4,3,0,0,0,1,0,0,0,1,1,0,1
0,29,2,28,2,0,0,0,3,0,0,0,2,0,0,1
0,24,11,14,4,0,0,0,5,0,0,0,2,1,0,1
0,44,0,18,2,0,0,0,3,0,0,0,4,0,0,1
76,112,28,10,2,0,0,0,3,0,1,0,3,0,1,1
0,106,7,14,4,7,7,0,5,0,0,0,5,0,0,1
0,50,6,16,2,0,0,0,3,0,0,0,5,0,2,1
0,140,4,35,4,0,0,0,5,0,0,1,4,0,1,1
0,33,0,16,2,0,0,0,3,0,0,0,3,0,0,1
0,40,2,26,3,0,0,0,4,0,0,0,3,0,0,1
0,53,19,17,1,0,0,0,2,1,0,0,3,0,0,1
0,72,3,22,2,1,1,0,3,0,0,0,9,0,0,1
62,95,7,15,5,0,0,0,4,0,1,6,3,0,0,1
0,152,54,111,10,0,0,0,11,1,0,0,4,0,0,1
0,52,19,9,1,0,0,0,2,1,0,0,4,0,0,1
0,43,3,17,3,0,0,0,4,0,0,1,3,0,0,1
0,31,1,19,3,0,0,0,4,0,0,0,2,0,0,1
15,83,0,19,3,1,1,0,4,0,1,0,7,0,1,1
0,46,1,19,5,0,0,0,6,0,0,0,4,0,0,1
0,51,0,20,1,0,0,0,2,0,0,0,6,0,0,1
227,265,62,18,14,0,0,10,4,0,3,0,4,0,0,1
0,48,17,16,2,0,0,0,3,0,0,0,2,0,0,1
0,102,12,5,2,7,7,0,1,0,0,0,4,0,0,1
0,192,96,176,8,2,2,0,9,1,0,0,3,0,0,1
0,25,3,17,1,0,0,0,2,0,0,0,2,0,0,1
0,53,15,23,3,1,1,0,4,0,0,0,3,0,0,1
0,21,6,11,1,0,0,0,2,0,0,0,2,0,0,1
0,44,0,27,1,4,4,0,2,0,0,0,3,0,0,1
20,95,20,17,2,1,1,0,2,1,1,0,5,0,0,1
99,144,7,31,3,0,1,4,4,0,4,0,2,0,1,1
75,99,2,15,7,0,1,1,4,0,2,0,3,0,0,1
0,25,13,13,4,0,0,0,5,0,0,0,2,1,0,1
26,59,0,8,3,0,0,0,3,0,1,0,4,0,0,1
12,59,11,14,4,0,0,0,5,0,1,0,6,1,0,1
0,21,0,14,2,0,0,0,3,0,0,0,2,0,0,1
0,20,16,5,3,0,0,0,1,0,0,0,1,1,0,1
0,48,0,32,4,0,0,0,5,0,0,0,3,0,0,1
0,22,0,14,1,0,0,0,2,0,0,0,3,0,0,1
0,61,0,22,2,0,0,0,3,0,0,0,6,0,0,1
0,21,4,13,1,0,0,0,2,0,0,0,2,0,0,1
0,74,6,22,3,4,4,0,4,0,0,0,4,0,0,1
61,108,1,26,8,1,1,3,7,0,4,0,4,0,0,1
19,52,3,18,3,0,0,0,3,0,1,0,3,0,0,1
0,22,1,11,1,0,0,0,2,0,0,0,2,0,0,1
0,35,0,14,1,0,0,0,2,0,0,0,4,0,0,1
0,131,39,10,4,1,1,0,5,1,0,0,9,0,0,1
0,74,0,23,3,2,2,0,4,0,0,0,6,0,0,1
120,154,27,24,1,4,6,2,2,0,3,0,3,0,1,1
7,42,0,23,5,1,1,0,6,0,1,0,2,0,0,1
0,18,0,17,1,0,0,0,2,0,0,0,2,0,0,1
0,45,7,26,2,4,4,0,3,0,0,0,4,0,0,1
0,56,19,16,1,1,1,0,2,1,0,0,3,0,0,1
0,35,2,22,1,0,0,0,2,0,0,0,3,0,0,1
0,71,4,22,5,0,0,0,6,0,0,0,3,0,0,1
40,68,24,16,1,0,0,0,2,1,0,0,3,0,0,1
0,38,5,20,3,0,0,0,4,0,0,0,3,0,0,1
10,85,13,29,4,0,0,0,5,0,1,0,4,0,0,1
0,13,9,12,3,0,0,0,4,0,0,0,2,1,0,1
0,13,4,13,1,0,0,0,2,0,0,0,1,0,0,1
0,77,6,15,2,0,0,0,3,0,0,0,5,0,0,1
0,57,0,16,2,1,1,0,3,0,0,0,5,0,0,1
0,27,0,15,2,0,0,0,3,0,0,0,3,0,0,1
54,117,2,39,8,4,4,1,6,0,2,0,2,0,2,1
0,19,0,14,2,1,1,0,3,0,0,0,2,0,0,1
39,58,6,14,4,0,0,0,3,0,1,0,3,0,0,1
0,40,0,16,2,0,0,0,3,0,0,0,4,0,0,1
0,39,0,16,4,0,0,0,5,0,0,0,3,0,0,1
0,60,0,20,1,1,1,0,2,0,0,0,6,0,0,1
0,74,14,13,2,0,0,0,3,1,0,0,5,0,1,1
0,23,1,22,3,1,1,0,4,0,0,0,2,0,0,1
0,113,24,17,5,2,2,0,6,1,0,0,9,0,1,1
0,75,0,13,3,0,0,0,4,0,0,0,9,0,0,1
167,244,84,19,3,4,4,2,4,1,3,0,5,0,1,1
97,126,8,14,7,0,1,1,4,0,2,6,3,0,0,1
0,210,31,152,12,4,4,0,13,1,0,0,3,0,1,1
0,21,2,20,2,0,0,0,3,0,0,0,2,0,0,1
0,24,0,10,2,0,0,0,3,0,0,0,3,0,0,1
0,44,0,15,2,2,2,0,3,0,0,0,4,0,0,1
0,42,0,28,2,0,0,0,3,0,0,0,4,0,0,1
74,106,1,18,6,1,1,2,4,0,2,0,3,0,0,1
0,18,14,4,3,0,0,0,1,0,0,0,1,1,0,1
75,93,2,13,6,0,1,1,3,0,2,0,3,0,0,1
0,29,0,12,2,1,1,0,3,0,0,0,3,0,0,1
73,148,24,17,2,1,1,1,2,1,2,0,5,0,0,1
0,72,20,13,2,0,0,0,3,1,0,0,6,0,0,1
0,23,0,9,2,0,0,0,3,0,0,0,3,0,0,1
0,80,0,47,4,3,3,0,5,0,0,0,5,0,0,1
42,83,1,16,3,0,1,2,4,0,2,0,6,0,0,1
0,24,0,8,2,1,1,0,3,0,0,0,3,0,0,1
0,44,0,9,1,1,1,0,2,0,0,0,8,0,0,1
0,32,2,26,2,1,1,0,3,0,0,0,2,0,0,1
0,49,0,20,1,0,0,0,2,0,0,0,6,0,0,1
207,251,18,19,8,0,0,5,3,0,6,10,2,0,0,1
88,152,61,16,2,0,1,1,3,1,2,0,4,0,1,1
0,51,2,27,3,0,0,0,4,0,0,0,3,0,0,1
0,42,17,17,3,0,0,0,4,0,0,0,5,0,0,1
36,89,2,6,4,0,0,0,3,0,0,0,7,0,1,1
0,30,0,12,2,0,0,0,3,0,0,0,3,0,0,1
0,48,0,15,2,0,0,0,3,0,0,0,7,0,0,1
0,81,15,44,2,3,3,0,3,0,0,0,3,0,0,1
0,44,0,16,1,1,1,0,2,0,0,0,5,0,0,1
0,38,0,11,2,1,1,0,3,0,0,0,4,0,0,1
0,45,0,12,2,0,0,0,3,0,0,0,6,0,0,1
0,52,5,39,3,1,1,0,4,0,0,0,2,0,1,1
0,41,5,12,1,0,0,0,2,0,0,0,5,0,0,1
10,29,2,10,2,0,0,0,2,0,0,0,3,0,0,1
0,60,0,24,2,1,1,0,3,0,0,0,7,0,0,1
0,70,4,23,3,0,0,0,4,0,0,0,5,0,1,1
0,61,18,18,1,0,0,0,2,1,0,0,5,0,0,1
0,27,0,13,2,0,0,0,3,0,0,0,2,0,0,1
21,50,0,16,5,0,0,0,4,0,0,0,2,0,0,1
0,60,0,20,4,0,0,0,5,0,0,0,6,0,2,1
7,42,0,16,2,0,0,0,3,0,1,0,4,0,0,1
0,21,3,13,1,0,0,0,2,0,0,0,2,0,0,1
0,40,0,24,3,0,0,0,4,0,0,0,2,0,0,1
0,75,17,13,1,1,1,0,2,1,0,0,6,0,0,1
0,50,0,31,4,0,0,0,5,0,0,0,3,0,0,1
0,25,0,24,3,0,0,0,4,0,0,0,2,0,0,1
0,17,4,11,1,0,0,0,2,0,0,0,2,0,0,1
0,77,13,10,3,1,1,0,4,1,0,0,6,0,0,1
0,73,1,18,5,2,2,0,6,0,0,0,10,0,0,1
0,56,4,24,4,3,3,0,5,0,0,0,3,0,0,1
0,30,2,21,2,0,0,0,3,0,0,0,2,0,0,1
0,11,4,11,1,0,0,0,2,0,0,0,1,0,0,1
291,371,51,45,3,4,5,2,4,0,3,3,4,0,1,1
36,92,14,36,6,1,1,1,7,0,2,0,6,0,3,1
13,64,6,16,5,0,0,0,6,0,1,0,4,0,0,1
0,48,6,19,2,0,0,0,3,0,0,0,4,0,0,1
0,18,3,12,1,0,0,0,2,0,0,0,2,0,0,1
0,75,9,33,6,0,0,0,7,0,0,0,3,0,0,1
90,141,42,25,4,0,1,1,5,1,1,0,3,0,1,1
0,56,3,13,2,0,0,0,3,0,0,0,4,0,1,1
0,14,0,14,1,0,0,0,2,0,0,0,1,0,0,1
18,52,0,12,3,0,0,0,3,0,1,0,3,0,1,1
0,47,5,25,2,1,1,0,3,0,0,0,5,0,0,1
0,28,0,13,2,0,0,0,3,0,0,0,3,0,0,1
0,115,22,19,4,2,2,0,5,1,0,0,9,0,0,1
0,34,0,9,1,0,0,0,2,0,0,0,5,0,0,1
0,119,29,15,10,0,0,0,11,0,0,0,10,0,4,1
0,66,23,28,2,0,0,0,3,1,0,0,3,0,0,1
0,34,0,11,3,0,0,0,4,0,0,0,4,0,0,1
0,26,0,17,1,0,0,0,2,0,0,0,3,0,0,1
0,31,0,15,3,0,0,0,4,0,0,0,3,0,0,1
67,86,3,10,5,0,0,0,2,0,1,0,3,0,0,1
0,36,0,15,2,0,0,0,3,0,0,0,4,0,0,1
10,83,8,27,4,0,0,0,5,0,1,0,4,0,0,1
61,163,45,77,9,0,0,2,10,0,3,0,3,0,0,1
0,39,0,28,3,0,0,0,4,0,0,0,2,0,0,1
0,35,0,23,3,0,0,0,4,0,0,0,2,0,0,1
0,42,0,30,4,0,0,0,5,0,0,0,3,0,0,1
0,63,0,21,3,2,2,0,4,0,0,0,4,0,1,1
101,123,8,16,7,0,1,1,4,0,2,6,3,0,0,1
0,47,9,3,3,0,0,0,2,0,0,0,2,0,0,1
0,30,11,14,4,0,0,0,5,0,0,0,3,1,0,1
0,29,1,19,3,0,0,0,4,0,0,0,2,0,0,1
0,26,0,12,1,0,0,0,2,0,0,0,4,0,0,1
0,23,0,22,2,1,1,0,3,0,0,0,2,0,0,1
0,79,20,21,2,0,0,0,3,1,0,0,8,0,0,1
0,19,3,11,2,0,0,0,3,0,0,0,2,0,0,1
0,16,0,12,1,0,0,0,2,0,0,0,3,0,0,1
0,28,1,12,1,0,0,0,2,0,0,0,4,0,0,1
0,31,1,18,2,0,0,0,3,0,0,0,3,0,0,1
0,51,8,20,2,0,0,0,3,0,0,0,3,0,0,1
0,19,4,8,1,0,0,0,2,0,0,0,2,0,0,1
84,103,2,14,6,0,1,1,3,0,2,0,3,0,0,1
0,44,0,13,2,0,0,0,3,0,0,0,3,0,1,1
0,26,2,18,1,0,0,0,2,0,0,0,3,0,0,1
10,90,4,20,6,0,0,0,6,0,1,0,4,0,0,1
0,34,0,17,1,2,2,0,2,0,0,0,3,0,0,1
0,56,1,27,1,0,0,0,2,0,0,0,5,0,0,1
0,31,1,11,3,0,0,0,4,0,0,0,4,0,0,1
0,24,0,9,1,0,0,0,2,0,0,0,4,0,0,1
82,104,1,16,5,0,0,2,3,0,2,0,3,0,0,1
194,285,42,21,4,2,3,2,3,1,3,2,6,0,1,1
0,46,0,17,2,0,0,0,3,0,0,0,4,0,2,1
0,44,0,17,1,0,0,0,2,0,0,0,5,0,1,1
0,36,0,14,1,0,0,0,2,0,0,0,5,0,0,1
0,24,0,17,1,0,0,0,2,0,0,0,3,0,0,1
0,32,0,24,1,0,0,0,2,0,0,0,2,0,0,1
21,44,4,19,2,2,2,0,3,0,1,0,2,0,0,1
0,42,0,10,3,0,0,0,4,0,0,0,5,0,0,1
0,40,0,17,2,0,0,0,3,0,0,0,3,0,0,1
0,61,6,18,2,1,1,0,3,0,0,0,7,0,0,1
49,84,1,23,7,1,1,3,6,0,3,0,2,0,0,1
0,55,19,38,3,4,4,0,4,0,0,0,3,0,0,1
0,103,3,12,2,1,1,0,3,0,0,0,9,0,0,1
0,32,0,16,1,1,1,0,2,0,0,0,4,0,0,1
0,28,5,19,1,0,0,0,2,0,0,0,3,0,0,1
0,37,0,21,1,0,0,0,2,0,0,0,4,0,0,1
0,24,0,14,3,0,0,0,4,0,0,0,2,0,0,1
0,36,0,21,2,2,2,0,3,0,0,0,3,0,0,1
0,34,5,27,2,0,0,0,3,0,0,0,2,0,0,1
0,26,3,20,3,0,0,0,4,0,0,0,2,0,0,1
0,43,0,34,4,0,0,0,5,0,0,0,2,0,0,1
0,112,17,16,2,1,1,0,3,0,0,0,5,0,0,1
0,36,0,20,2,0,0,0,3,0,0,0,2,0,0,1
0,51,0,20,3,1,1,0,4,0,0,0,5,0,0,1
0,16,0,15,1,0,0,0,2,0,0,0,2,0,0,1
291,371,42,45,3,4,12,2,4,0,3,3,4,0,4,1
0,58,29,25,3,0,0,0,4,0,0,0,5,0,1,1
0,41,0,12,2,0,0,0,3,0,0,0,5,0,0,1
0,48,0,11,2,0,0,0,3,0,0,0,6,0,0,1
0,224,89,190,8,11,11,0,9,1,0,0,3,0,0,1
27,68,0,14,3,0,0,0,3,0,1,0,5,0,0,1
0,33,3,13,2,0,0,0,3,0,0,0,3,0,0,1
0,28,0,12,2,2,2,0,3,0,0,0,3,0,0,1
22,87,0,11,3,0,0,0,3,0,1,0,6,0,1,1
100,132,10,13,3,0,1,3,3,0,4,0,3,0,2,1
0,54,0,34,3,0,0,0,4,0,0,0,3,0,0,1
0,28,1,27,2,0,0,0,3,0,0,0,2,0,0,1
107,147,6,30,3,0,0,5,4,0,4,0,2,0,1,1
0,105,29,42,7,1,1,0,8,1,0,0,6,0,0,1
291,371,61,45,3,4,8,2,4,0,3,3,4,0,4,1
0,14,5,13,1,0,0,0,2,0,0,0,2,0,0,1
0,43,0,18,2,1,1,0,3,0,0,0,4,0,0,1
76,113,27,11,2,0,0,0,3,0,1,0,3,0,1,1
0,31,0,16,3,0,0,0,4,0,0,0,3,0,0,1
19,58,2,16,3,0,0,0,3,0,0,0,4,0,0,1
60,81,1,17,6,0,0,0,3,0,1,0,2,0,0,1
0,79,0,23,2,1,1,0,3,0,0,0,7,0,0,1
0,43,0,14,2,0,0,0,3,0,0,0,4,0,0,1
0,22,0,13,1,1,1,0,2,0,0,0,2,0,0,1
25,66,0,13,3,1,1,0,3,0,1,0,4,0,0,1
0,13,9,12,3,0,0,0,4,0,0,0,2,1,0,1
0,76,0,20,2,0,0,0,3,0,0,0,7,0,0,1
0,19,1,11,1,0,0,0,2,0,0,0,2,0,0,1
0,23,2,19,2,0,0,0,3,0,0,0,3,0,0,1
0,18,14,4,3,0,0,0,1,0,0,0,1,1,0,1
136,171,18,12,2,0,1,1,3,0,2,0,3,0,1,1
53,73,0,9,4,0,0,1,2,0,2,0,3,0,0,1
0,33,0,19,2,0,0,0,3,0,0,0,3,0,0,1
0,29,0,11,2,0,0,0,3,0,0,0,4,0,0,1
0,19,0,12,1,1,1,0,2,0,0,0,2,0,0,1
32,55,25,16,1,0,0,0,2,1,0,0,4,0,0,1
0,109,0,18,1,3,3,0,2,0,0,0,10,0,1,1
141,254,40,38,3,2,2,3,4,0,4,0,8,0,0,1
0,193,29,192,22,3,3,0,23,0,0,0,2,0,0,1
0,29,0,19,2,0,0,0,3,0,0,0,4,0,0,1
0,30,2,16,2,0,0,0,3,0,0,0,3,0,0,1
0,22,2,15,2,0,0,0,3,0,0,0,2,0,0,1
15,44,4,19,1,0,0,0,2,0,1,0,2,0,0,1
0,33,1,17,2,0,0,0,3,0,0,0,3,0,0,1
0,21,4,11,2,0,0,0,3,0,0,0,2,0,0,1
228,294,64,16,14,1,1,10,2,0,4,1,8,0,0,1
0,24,0,19,1,1,1,0,2,0,0,0,3,0,0,1
0,42,24,15,1,0,0,0,2,0,0,0,4,0,0,1
0,44,0,23,2,0,0,0,3,0,0,0,4,0,0,1
0,74,5,27,2,1,1,0,3,0,0,0,5,0,1,1
231,271,62,18,15,0,0,10,3,0,4,0,4,0,0,1
8,22,7,6,1,0,0,0,2,0,1,0,2,0,0,1
0,38,7,9,1,0,0,0,2,0,0,0,5,0,0,1
0,38,0,22,2,0,0,0,3,0,0,0,4,0,0,1
0,126,41,58,6,0,0,0,7,1,0,0,6,0,0,1
0,32,5,26,1,4,4,0,2,0,0,0,2,0,0,1
0,42,17,17,3,0,0,0,4,0,0,0,5,0,0,1
26,85,3,15,3,0,0,0,3,0,1,0,6,0,0,1
0,159,33,144,12,2,2,0,13,0,0,0,2,0,0,1
0,177,48,16,7,1,1,0,8,1,0,0,12,0,0,1
67,98,12,17,4,0,0,3,5,0,3,0,3,0,1,1
0,35,2,26,2,0,0,0,3,0,0,0,2,0,0,1
0,35,0,18,1,0,0,0,2,0,0,0,4,0,0,1
0,41,0,20,2,0,0,0,3,0,0,0,3,0,1,1
0,33,0,17,2,0,0,0,3,0,0,0,3,0,0,1
0,27,0,26,2,0,0,0,3,0,0,0,2,0,0,1
0,62,0,24,6,1,1,0,7,0,0,0,3,0,0,1
0,15,0,14,2,0,0,0,3,0,0,0,2,0,0,1
0,31,0,18,3,0,0,0,4,0,0,0,2,0,0,1
0,54,0,15,2,1,1,0,3,0,0,0,6,0,0,1
0,32,0,11,2,0,0,0,3,0,0,0,3,0,1,1
0,37,0,13,1,1,1,0,2,0,0,0,5,0,0,1
0,162,16,10,2,2,2,0,3,1,0,0,11,0,0,1
0,26,1,25,2,0,0,0,3,0,0,0,2,0,0,1
0,75,0,74,9,1,1,0,10,0,0,0,2,0,0,1
111,155,44,19,3,1,2,2,4,1,2,0,4,0,0,1
0,40,0,16,2,1,1,0,3,0,0,0,5,0,0,1
42,92,2,15,4,0,0,0,5,0,1,0,5,0,0,1
0,42,7,21,2,0,0,0,3,0,0,0,4,0,0,1
0,22,2,11,1,0,0,0,2,0,0,0,2,0,0,1
0,134,37,125,11,0,0,0,12,1,0,0,3,0,0,1
0,31,0,8,2,0,0,0,3,0,0,0,3,0,0,1
0,80,0,18,4,1,1,0,5,0,0,0,8,0,0,1
0,13,0,12,1,1,1,0,2,0,0,0,2,0,0,1
0,50,4,20,2,1,1,0,3,0,0,0,5,0,0,1
0,15,0,9,1,1,1,0,2,0,0,0,3,0,0,1
0,25,0,24,2,0,0,0,3,0,0,0,2,0,0,1
0,59,0,15,4,1,1,0,5,0,0,0,4,0,0,1
125,293,76,40,5,5,5,1,6,1,2,0,9,0,2,1
0,38,2,30,2,0,0,0,3,0,0,0,2,0,0,1
225,244,18,14,5,0,1,11,3,0,11,0,2,0,2,1
0,18,0,18,1,1,1,0,2,0,0,0,1,0,0,1
0,26,1,20,2,0,0,0,3,0,0,0,2,0,0,1
0,45,0,15,1,0,0,0,2,0,0,0,6,0,0,1
0,93,0,21,2,1,1,0,3,0,0,0,7,0,0,1
0,38,4,23,1,0,0,0,2,0,0,0,2,0,0,1
0,64,3,32,2,4,4,0,3,0,0,0,4,0,0,1
0,71,6,13,1,0,0,0,2,0,0,0,4,0,0,1
0,27,0,14,1,0,0,0,2,0,0,0,6,0,0,1
0,25,14,13,4,0,0,0,5,0,0,0,2,1,0,1
81,145,8,40,8,4,4,1,6,0,2,6,2,0,2,1
0,23,6,23,2,0,0,0,3,0,0,0,1,0,0,1
0,34,0,23,1,0,0,0,2,0,0,0,3,0,0,1
0,70,0,15,2,0,0,0,3,0,0,0,7,0,1,1
127,180,71,17,2,1,2,1,3,1,2,0,5,0,1,1
0,18,0,18,2,0,0,0,3,0,0,0,1,0,0,1
0,24,3,18,2,0,0,0,3,0,0,0,4,0,0,1
140,167,24,17,3,0,3,2,4,0,3,0,3,0,1,1
0,23,2,12,2,0,0,0,3,0,0,0,2,0,0,1
0,53,30,13,3,0,0,0,4,1,0,0,3,1,0,1
66,94,1,17,7,1,1,1,3,0,1,0,2,0,0,1
291,371,51,45,3,4,7,2,4,0,3,3,4,0,2,1
0,30,3,19,1,0,0,0,2,0,0,0,4,0,0,1
0,34,0,14,3,0,0,0,4,0,0,0,4,0,0,1
0,15,0,14,1,0,0,0,2,0,0,0,2,0,0,1
0,20,1,12,1,1,1,0,2,0,0,0,2,0,0,1
0,53,0,16,3,1,1,0,4,0,0,0,6,0,0,1
0,22,2,11,2,0,0,0,3,0,0,0,2,0,0,1
0,30,0,18,3,0,0,0,4,0,0,0,3,0,0,1
0,64,23,12,1,0,0,0,2,1,0,0,5,0,0,1
0,64,0,14,2,1,1,0,3,0,0,0,7,0,0,1
0,22,0,10,1,0,0,0,2,0,0,0,3,0,0,1
156,317,85,96,12,7,8,1,13,1,2,0,6,0,1,1
0,20,2,14,1,0,0,0,2,0,0,0,2,0,0,1
0,27,10,13,4,0,0,0,5,0,0,0,3,1,0,1
0,30,6,14,3,0,0,0,4,0,0,0,4,0,0,1
0,15,1,12,1,0,0,0,2,0,0,0,3,0,0,1
0,60,0,15,2,0,0,0,3,0,0,0,7,0,0,1
0,18,0,17,1,0,0,0,2,0,0,0,2,0,0,1
0,56,0,27,6,0,0,0,7,0,0,0,3,0,0,1
0,30,3,22,2,0,0,0,3,0,0,0,2,0,0,1
0,78,0,23,2,1,1,0,3,0,0,0,8,0,0,1
0,46,0,13,1,1,1,0,2,0,0,0,7,0,0,1
214,249,62,13,15,0,0,10,4,0,3,0,4,0,0,1
0,39,0,20,5,0,0,0,6,0,0,0,3,0,0,1
267,334,5,10,4,0,0,13,5,0,3,0,7,0,1,1
0,68,22,12,1,2,2,0,2,1,0,0,6,0,0,1
0,93,11,20,10,3,3,0,11,0,0,0,5,0,0,1
0,33,3,13,2,0,0,0,3,0,0,0,3,0,0,1
0,21,3,11,1,0,0,0,2,0,0,0,3,0,0,1
101,125,8,18,7,0,1,1,4,0,2,6,3,0,0,1
5,57,1,22,2,0,0,0,3,0,1,0,5,0,0,1
0,50,11,12,3,0,0,0,4,0,0,0,6,0,0,1
0,75,10,33,6,0,0,0,7,0,0,0,3,0,0,1
139,220,87,27,2,1,3,1,3,1,2,0,5,0,1,1
0,35,4,27,2,0,0,0,3,0,0,0,2,0,0,1
0,37,1,12,2,0,0,0,3,0,0,0,5,0,0,1
0,53,0,20,2,0,0,0,3,0,0,0,6,0,1,1
0,21,0,12,2,0,0,0,3,0,0,0,2,0,0,1
0,58,7,20,2,0,0,0,3,0,0,0,8,0,0,1
28,62,10,14,2,0,0,1,3,0,2,0,3,0,0,1
0,26,0,15,2,1,1,0,3,0,0,0,2,0,0,1
18,87,1,42,6,1,1,2,7,0,2,0,3,0,0,1
76,113,28,11,2,0,0,0,3,0,1,0,3,0,1,1
0,25,0,18,1,0,0,0,2,0,0,0,2,0,0,1
0,75,0,21,1,1,1,0,2,0,0,0,5,0,2,1
0,18,0,17,1,1,1,0,2,0,0,0,2,0,0,1
0,27,1,11,2,0,0,0,3,0,0,0,3,0,0,1
0,21,2,12,1,2,2,0,2,0,0,0,3,0,0,1
0,50,0,16,1,1,1,0,2,0,0,0,7,0,0,1
138,195,24,19,9,1,1,9,4,0,10,0,3,0,6,1
0,33,3,13,2,0,0,0,3,0,0,0,3,0,0,1
0,30,0,15,2,0,0,0,3,0,0,0,3,0,0,1
14,84,1,20,6,1,2,0,7,0,1,0,5,0,1,1
0,16,0,15,2,0,0,0,3,0,0,0,2,0,0,1
0,52,1,11,5,1,1,0,6,0,0,0,6,0,0,1
124,276,167,17,3,1,1,0,4,1,0,0,9,0,0,1
0,23,1,17,1,0,0,0,2,0,0,0,2,0,0,1
0,59,0,25,3,0,0,0,4,0,0,0,5,0,0,1
5,28,1,15,2,0,0,0,3,0,0,0,3,0,0,1
0,36,4,26,3,0,0,0,4,0,0,0,3,0,0,1
0,25,0,13,2,0,0,0,3,0,0,0,3,0,0,1
0,78,20,13,1,0,0,0,2,1,0,0,7,0,0,1
0,32,12,13,3,0,0,0,4,0,0,0,3,1,0,1
0,49,0,29,5,0,0,0,6,0,0,0,4,0,0,1
0,26,5,17,2,0,0,0,3,0,0,0,2,0,0,1
0,18,1,12,1,0,0,0,2,0,0,0,2,0,0,1
15,31,3,9,1,0,0,0,2,0,1,0,2,0,0,1
0,48,0,15,2,0,0,0,3,0,0,0,8,0,0,1
0,33,11,14,4,0,0,0,5,0,0,0,2,1,1,1
14,97,22,18,2,0,1,0,3,1,1,0,4,0,2,1
60,84,1,15,6,0,0,0,3,0,1,0,3,0,0,1
0,24,0,17,1,0,0,0,2,0,0,0,3,0,0,1
0,48,0,23,1,1,1,0,2,0,0,0,4,0,0,1
0,27,3,18,3,0,0,0,4,0,0,0,2,0,0,1
0,118,19,18,2,4,4,0,3,0,0,0,9,0,0,1
124,234,114,12,3,0,0,0,4,1,0,0,8,0,0,1
0,85,18,12,3,0,0,0,4,1,0,0,7,0,0,1
0,46,0,15,2,2,2,0,3,0,0,0,4,0,0,1
26,83,1,30,5,0,0,2,6,0,2,0,3,0,0,1
0,84,0,24,5,1,1,0,6,0,0,0,7,0,0,1
0,63,3,16,4,1,1,0,5,0,0,0,6,0,0,1
101,125,8,15,6,0,1,1,3,0,2,6,3,0,0,1
0,69,4,27,2,0,0,0,3,0,0,0,6,0,0,1
0,31,3,13,3,0,0,0,4,0,0,0,4,0,0,1
0,166,45,26,12,0,0,0,13,1,0,0,4,0,0,1
0,20,1,14,2,0,0,0,3,0,0,0,2,0,0,1
75,100,2,20,6,0,1,1,3,0,2,0,3,0,0,1
0,64,4,14,2,0,0,0,3,0,0,2,3,0,0,1
12,42,13,13,2,0,0,0,3,0,0,0,3,0,0,1
0,246,27,20,3,2,2,0,4,0,0,0,16,0,0,1
0,23,2,15,2,0,0,0,3,0,0,0,2,0,0,1
0,34,0,18,1,0,0,0,2,0,0,0,4,0,0,1
0,62,0,14,1,1,1,0,2,0,0,0,7,0,0,1
34,95,29,39,7,1,1,1,8,0,2,0,6,0,2,1
48,121,19,24,5,0,0,2,6,0,3,0,3,0,0,1
75,99,2,19,6,0,1,1,3,0,2,0,3,0,0,1
0,41,0,12,2,1,1,0,3,0,0,0,5,0,0,1
14,44,0,18,1,0,0,0,2,0,1,0,4,0,0,1
0,27,0,19,3,0,0,0,4,0,0,0,2,0,0,1
18,49,2,21,1,1,1,0,2,0,1,0,2,0,0,1
0,81,19,16,1,2,2,0,2,1,0,0,7,0,0,1
40,73,25,18,3,0,1,0,4,1,1,0,3,0,0,1
0,32,0,18,2,0,0,0,3,0,0,0,3,0,0,1
21,82,11,39,7,1,1,1,8,0,2,0,6,0,2,1
0,36,0,11,2,0,0,0,3,0,0,0,4,0,1,1
0,54,0,19,2,0,0,0,3,0,0,0,6,0,0,1
0,29,1,13,2,0,0,0,3,0,0,0,3,0,0,1
0,54,0,16,3,1,1,0,4,0,0,0,5,0,0,1
